#   date / x  / uncertainty  / y  / uncertainty (mas)   
     1915.20  -285.678    27.666      254.673    30.284 
     1915.25  -300.793    35.000      364.102    32.230 
     1915.30  -145.488    22.572      374.588    51.362 
     1915.35   -84.157    22.819      325.899    25.296 
     1915.40    -8.400    21.600      253.100    27.800 
     1915.45    86.674    25.374      275.352    30.762 
     1915.50    81.245    18.951      210.673    23.988 
     1915.55   121.650    22.685      162.508    20.369 
     1915.60   169.064    28.416      -52.355    38.319 
     1915.65   112.084    21.944        2.862    22.580 
     1915.70    99.188    20.367      -61.928    21.327 
     1915.75    93.628    29.174     -172.293    33.092 
     1915.80   -31.363    37.232     -267.297    36.264 
     1915.85   -50.020    30.742     -262.266    23.155 
     1915.90   -47.776    25.033     -265.495    28.877 
     1915.95  -135.461    23.173     -219.164    28.298 
     1916.00  -250.486    23.204     -127.502    22.968 
     1916.05  -339.030    37.330     -192.532    45.931 
     1916.10  -414.793    58.039     -366.168   141.532 
     1916.15  -341.536    21.953      -26.629    29.162 
     1916.20  -344.556    18.814      102.289    19.703 
     1916.25  -312.204    24.609      143.646    20.499 
     1916.30  -283.589    23.924      181.301    20.568 
     1916.35  -251.093    18.184      263.902    19.588 
     1916.40  -158.543    20.020      396.971    33.556 
     1916.45  -236.712    62.220      246.063    50.573 
     1916.50   -49.133    28.615      295.525    22.294 
     1916.55   -19.000    38.200      215.800    26.700 
     1916.60    91.660    18.963      193.570    18.460 
     1916.65   171.184    18.604      142.932    16.015 
     1916.70   135.500    23.400       53.900    25.100 
     1916.75   159.276    25.292      -60.418    36.456 
     1916.80   195.249    23.248      -60.384    23.203 
     1916.85    41.662    33.202     -606.821   141.969 
     1916.90    12.991    25.535     -219.566    30.003 
     1916.95    -3.679    34.430     -318.930    51.949 
     1917.00   -95.516    31.991     -232.917    36.690 
     1917.05  -151.536    32.643     -182.785    35.632 
     1917.10  -182.049    18.780     -136.279    20.541 
     1917.15  -292.198    21.566     -114.514    25.900 
     1917.20  -293.211    23.421      -77.170    28.302 
     1917.25  -310.501    18.384      -47.076    19.377 
     1917.30  -262.144    22.858       28.782    36.242 
     1917.35  -195.616    34.674      145.893    43.448 
     1917.40  -216.823    16.046      172.434    21.974 
     1917.45  -195.552    23.695      154.519    24.785 
     1917.50  -114.387    21.710      252.819    17.637 
     1917.55   -14.913    26.123       95.478    50.081 
     1917.60   -32.948    22.517      203.552    21.771 
     1917.65    -4.274    18.041      202.191    17.393 
     1917.70   -29.300    23.400      187.800    20.200 
     1917.75    47.363    42.714       77.854    35.380 
     1917.80    27.454    27.359       11.902    23.281 
     1917.85    86.395    33.256       16.630    18.122 
     1917.90    11.086    26.318       26.413    34.694 
     1917.95    61.347    20.973      -33.647    23.957 
     1918.00   -45.800    28.200     -126.500    35.300 
     1918.05   -63.352    35.400     -187.119    45.038 
     1918.10  -140.380    21.869      -29.766    34.383 
     1918.15  -139.590    25.411      -46.948    25.044 
     1918.20  -186.229    18.686      -12.003    22.437 
     1918.25  -197.272    17.486      -22.847    21.751 
     1918.30  -162.233    19.532        9.864    26.445 
     1918.35  -209.522    22.531      106.965    24.980 
     1918.40  -183.315    17.646      111.698    21.615 
     1918.45  -186.120    23.373      161.230    26.925 
     1918.50  -206.139    33.232      170.211    36.136 
     1918.55  -140.500    23.300      134.700    19.600 
     1918.60   -75.624    19.336      126.939    21.875 
     1918.65   -35.250    17.052      149.125    23.557 
     1918.70   -38.388    18.281      139.481    17.860 
     1918.75     5.607    32.180      126.979    25.465 
     1918.80   -39.489    22.068      133.454    21.575 
     1918.85   -47.400    36.400      170.000    21.500 
     1918.90   -61.884    29.362      112.716    24.389 
     1918.95   -59.354    23.109       62.420    30.480 
     1919.00   -58.158    32.137       16.625    47.864 
     1919.05   -45.037    27.163      121.493    32.572 
     1919.10   -64.165    30.520       72.740    23.797 
     1919.15   -46.142    19.958       55.541    23.710 
     1919.20   -76.649    21.472       84.834    24.008 
     1919.25   -32.000    23.100      101.400    24.500 
     1919.30   -32.764    19.670       42.454    21.259 
     1919.35   -34.002    16.296       57.361    29.991 
     1919.40   -81.513    22.556       71.678    26.159 
     1919.45   -24.396    25.236       11.394    55.909 
     1919.50    -5.435    21.494       14.449    23.472 
     1919.55   -36.700    21.400      -72.300    31.400 
     1919.60   -54.480    15.453      -35.798    17.133 
     1919.65  -109.833    19.620      -18.115    22.290 
     1919.70  -180.209    28.864      -46.368    34.048 
     1919.75  -144.050    22.290       48.583    24.879 
     1919.80  -181.892    22.085       -9.524    29.451 
     1919.85  -159.213    31.568       54.630    33.813 
     1919.90   -92.562    35.587     -197.751    85.221 
     1919.95  -186.227    20.600      107.207    25.198 
     1920.00   -97.388    30.280      112.723    34.355 
     1920.05  -145.513    24.771      244.405    39.029 
     1920.10   -66.010    25.834      127.964    37.067 
     1920.15  -108.000    26.100      125.400    30.600 
     1920.20   -66.646    21.442      249.459    31.772 
     1920.25    62.692    73.768      241.400    67.889 
     1920.30    77.897    26.364      212.694    25.041 
     1920.35   112.620    35.137      177.084    39.181 
     1920.40    81.000    26.100      157.700    26.100 
     1920.45   148.386    49.244      115.656    54.235 
     1920.50   111.770    30.133       88.776    36.499 
     1920.55    63.562    15.232      -46.004    20.074 
     1920.60   129.866    41.977       27.842    44.099 
